,count_A,count_B,ratio_A,ratio_B,log2_fold
"Cell division suppressor protein, SulA",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Cell inner membrane,7,7,0.0004914004912119688,0.0004906771342576701,0.002125257011086235
Cell junction,2,3,0.00014040014039641972,0.0002102902004361996,-0.5828372434696206
Cell membrane,39,35,0.0027378027364314828,0.002453385671007963,0.15824445892414055
Cell outer membrane,6,9,0.000421200421048859,0.0006308706011684053,-0.58283724362992
Cell projection,5,4,0.0003510003508857492,0.0002803869338915672,0.3240533518263139
Cell shape,3,3,0.00021060021055952955,0.0002102902004361996,0.0021252570110865546
Cell wall,4,6,0.00028080028072263936,0.00042058040080230247,-0.5828372435898452
Cell wall biogenesis/degradation,13,11,0.0009126009121906278,0.0007710640680791405,0.24313335649470363
"Cellulose binding, type IV",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Cellulose biosynthesis,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Cellulose degradation,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Centromere,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
Centromere and Transposable Element-Derived Protein,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"Cereal seed allergen/trypsin and alpha-amylase inhibitor, conserved site",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"Chalcone/stilbene synthase, C-terminal",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"Chalcone/stilbene synthase, N-terminal",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Chaperone,18,12,0.0012636012630061768,0.0008411608015345081,0.5870877576921676
Chaperone J-domain superfamily,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Chaperone TorD,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Chaperonin Cpn60/GroEL/TCP-1 family,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"Chaperonin GroES, conserved site",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
CheY-like superfamily,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Chemotaxis,1,2,7.02000702333099e-05,0.00014019346698083198,-0.997874742267566
Chitin degradation,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
Chitin-binding,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"Chitin-binding, type 1",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"Chitin-binding, type 1, conserved site",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"ChlI/MoxR, AAA lid domain",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Chloramphenicol phosphotransferase-like,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Chlorophyll,1,3,7.02000702333099e-05,0.0002102902004361996,-1.582837242748273
Chlorophyll biosynthesis,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Chloroplast,10,2,0.0007020007017012983,0.00014019346698083198,2.324053351321371
Cholesterol biosynthesis,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Cholesterol metabolism,3,9,0.00021060021055952955,0.0006308706011684053,-1.5828372433894708
Chondrogenesis,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Chondroitin AC/alginate lyase,1,2,7.02000702333099e-05,0.00014019346698083198,-0.997874742267566
Chondroitin sulfate ABC lyase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Chromatin regulator,1,9,7.02000702333099e-05,0.0006308706011684053,-3.16779974314883
Chromophore,4,7,0.00028080028072263936,0.0004906771342576701,-0.8052296648919435
Chromosome,5,6,0.0003510003508857492,0.00042058040080230247,-0.26090914877461774
Chromosome partition,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
Chromosome partition protein MukB/SMC,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Chylomicron,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
"Ciliary neurotrophic factor, CNTF",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Ciliopathy,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Cilium,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Circularly permuted,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"Class I and II aminoacyl-tRNA synthetase, tRNA-binding arm",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Class I glutamine amidotransferase-like,2,4,0.00014040014039641972,0.0002803869338915672,-0.9978747426282399
Class II Aminoacyl-tRNA synthetase/Biotinyl protein ligase,5,0,0.0003510003508857492,7.009673345536762e-14,32.22140620617325
Class II Fructose-bisphosphate Aldolase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"Clathrin adaptor, alpha-adaptin, appendage, C-terminal subdomain",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"Clathrin adaptor, alpha/beta/gamma-adaptin, appendage, Ig-like subdomain",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"Clathrin adaptor, appendage, Ig-like subdomain superfamily",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Clathrin coat assembly protein AP180-like,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Clathrin- and caveolin-independent endocytosis of virus by host,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Clathrin-mediated endocytosis of virus by host,1,2,7.02000702333099e-05,0.00014019346698083198,-0.997874742267566
Clavaminate Synthase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Cleavage on pair of basic residues,7,3,0.0004914004912119688,0.0002102902004361996,1.2245176780727351
"Clp, N-terminal domain superfamily",1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
"Clp, repeat",1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
ClpP/crotonase-like domain superfamily,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
Co-chaperone Hsc20,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"Co-chaperone HscB, C-terminal oligomerisation domain",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Co-chaperone protein p23-like,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
CoA-transferase III domain-containing protein,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
CoA-transferase family III,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
CoA-transferase family III domain 1 superfamily,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
CoA-transferase family III domain 3 superfamily,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Coated pit,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Coatomer gamma subunit,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"Coatomer subunit gamma, C-terminal",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"Coatomer, gamma subunit, appendage domain superfamily",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"Coatomer, gamma subunit, appendage, Ig-like subdomain",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"Coatomer/calthrin adaptor appendage, C-terminal subdomain",0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
Cob,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"CobW-like, C-terminal domain superfamily",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"CobW/HypB/UreG, nucleotide-binding domain",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Cobalamin,4,4,0.00028080028072263936,0.0002803869338915672,0.002125257011086235
Cobalamin biosynthesis,2,2,0.00014040014039641972,0.00014019346698083198,0.002125257011086235
Cobalt,7,5,0.0004914004912119688,0.00035048366734693483,0.4875520840988883
Coenzyme A biosynthesis,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Coenzyme A pyrophosphatase,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Coenzyme A transferase family I,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Coenzyme M biosynthesis,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Cof family,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Coiled coil,26,30,0.0018252018243110554,0.0021029020037311255,-0.20432562044894173
Cold-shock domain,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Collagen,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
"Collagen-binding surface protein Cna-like, B-type domain",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Collagenase NC10/endostatin,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Complement & Cell Adhesion Regulators,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Complement B/C2,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
Complement alternate pathway,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
"Complement component 3, CUB domain, first segment",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"Complement component 3, CUB domain, second segment",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Complement pathway,0,3,7.020007016310982e-14,0.0002102902004361996,-31.48019009817723
Concanavalin A-like lectin/glucanase domain superfamily,4,2,0.00028080028072263936,0.00014019346698083198,1.0021252566504124
Conjugation,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Copper,4,4,0.00028080028072263936,0.0002803869338915672,0.002125257011086235
Copper transport,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Covalent protein-DNA linkage,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Crp-type HTH domain,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Cul4A-RING E3 ubiquitin ligase complex,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Cupredoxin,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"Cutinase, aspartate and histidine active sites",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"Cutinase, monofunctional",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Cutinase/acetylxylan esterase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Cyanate hydratase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"Cyanate lyase, C-terminal",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"Cyanate lyase, C-terminal domain superfamily",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"Cyclase-associated protein CAP/septum formation inhibitor MinC, C-terminal",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Cyclic nucleotide-binding domain,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Cyclic nucleotide-binding domain superfamily,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
Cyclic phosphodiesterase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Cyclin,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
"Cyclin, N-terminal",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Cyclin-dependent kinase inhibitor 3,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Cyclin-dependent kinase inhibitor domain,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Cyclin-dependent kinase inhibitor domain superfamily,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"Cyclin-dependent kinase, regulatory subunit",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Cyclin-like domain,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Cyclin-like superfamily,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
Cycloisomerase 2,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
Cyclopropane Fatty Acid Synthase/Methyltransferase,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Cyclopropane mycolic acid synthase,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"Cyclopropane mycolic acid synthase, actinobacteria",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Cysteine biosynthesis,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"Cysteine peptidase, histidine active site",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Cysteine protease Prp superfamily,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Cystine-knot cytokine,1,2,7.02000702333099e-05,0.00014019346698083198,-0.997874742267566
Cytidine and deoxycytidylate deaminase domain,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Cytidine deaminase-like,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
Cytidyltransferase-like domain,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
Cytochrome P450,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
Cytochrome P450 family 2,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Cytochrome P450 superfamily,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
"Cytochrome P450, E-class, group I",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"Cytochrome P450, E-class, group I, CYP2B-like",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Cytochrome b-c1 complex subunit 8 superfamily,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"Cytochrome b561, bacterial/Ni-hydrogenase",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Cytochrome c oxidase subunit II-like C-terminal,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Cytochrome c-like domain,4,4,0.00028080028072263936,0.0002803869338915672,0.002125257011086235
Cytochrome c-like domain superfamily,2,3,0.00014040014039641972,0.0002102902004361996,-0.5828372434696206
Cytochrome c-type biogenesis,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
Cytochrome c552,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
"Cytochrome cd1-nitrite reductase, C-terminal domain superfamily",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
Cytokine,3,2,0.00021060021055952955,0.00014019346698083198,0.5870877574917933
Cytokinesis and Rho signaling-related protein,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
Cytolysis,3,1,0.00021060021055952955,7.009673352546436e-05,1.5870877567704458
Cytoplasm,137,154,0.009617409612416245,0.010794896952196709,-0.16662920072212586
Cytoplasmic inwards viral transport,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
Cytoplasmic vesicle,5,0,0.0003510003508857492,7.009673345536762e-14,32.22140620617325
Cytoskeleton,7,9,0.0004914004912119688,0.0006308706011684053,-0.36044482232782216
"Cytotoxic necrotizing factor-like, catalytic",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
D-Ala-D-Ala dipeptidase,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
D-alanine biosynthetic process,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
D-alanine catabolic process,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
D-alanyl-D-alanine dipeptidase,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
D-amino acid catabolic process,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
D-amino-acid oxidase,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
D-amino-acid oxidase activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
D-aminoacyl-tRNA deacylase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
D-aminoacyl-tRNA deacylase activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
D-aminopeptidase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
D-aminopeptidase DppA,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"D-aminopeptidase, domain B",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
D-dopachrome decarboxylase,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
D-lactate dehydratase,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
D-lactate dehydrogenase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
D-lactate dehydrogenase activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"D-lactate dehydrogenase, cap domain, subdomain 1",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"D-lactate dehydrogenase, cap domain, subdomain 2",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"D-lactate dehydrogenase, membrane binding, C-terminal",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
D-mannose binding,2,1,0.00014040014039641972,7.009673352546436e-05,1.002125256289739
D-stereospecific aminopeptidase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
D-tagatose 6-phosphate catabolic process,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"D-tagatose-bisphosphate aldolase, class II, subunit KbaY",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
D-tyrosyl-tRNA,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
D-xylose 1-dehydrogenase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
D-xylose catabolic process,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
D-xylulokinase activity,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"DAHP synthase, class 1",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
DAHP synthetase I/KDSA,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
DASH complex,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
DELTA3-DELTA2-enoyl-CoA isomerase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
DHBP synthase RibB-like alpha/beta domain superfamily,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
DHS-like NAD/FAD-binding domain superfamily,1,2,7.02000702333099e-05,0.00014019346698083198,-0.997874742267566
DJ-1/PfpI,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
DNA 5'-3' helicase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
DNA ADP-ribosylation,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
DNA N-glycosylase activity,1,2,7.02000702333099e-05,0.00014019346698083198,-0.997874742267566
"DNA Primase, CHC2-type zinc finger",2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
DNA Replication and Repair Clamp Loader Complex,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
DNA Topoisomerase II Enzyme,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
DNA alkylation repair,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
DNA beta-glucosyltransferase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
DNA beta-glucosyltransferase activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"DNA beta-glucosyltransferase, bacteriophage",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
DNA binding,59,62,0.004141804139693679,0.0043459974743028885,-0.06942800401276447
"DNA binding HTH domain, AraC-type",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"DNA binding HTH domain, Psq-type",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
DNA biosynthetic process,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"DNA breaking-rejoining enzyme, catalytic core",2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
DNA catabolic process,3,1,0.00021060021055952955,7.009673352546436e-05,1.5870877567704458
DNA clamp superfamily,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
DNA condensation,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
DNA conformation change,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
DNA damage,20,12,0.0014040014033323966,0.0008411608015345081,0.7390908511292027
DNA damage checkpoint signaling,0,3,7.020007016310982e-14,0.0002102902004361996,-31.48019009817723
DNA damage response,37,43,0.002597402596105263,0.003014159538650904,-0.21468613205662107
DNA double-strand break processing,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
DNA duplex unwinding,3,2,0.00021060021055952955,0.00014019346698083198,0.5870877574917933
DNA endonuclease activity,1,2,7.02000702333099e-05,0.00014019346698083198,-0.997874742267566
DNA excision,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
DNA glycosylase,0,3,7.020007016310982e-14,0.0002102902004361996,-31.48019009817723
"DNA glycosylase/AP lyase, H2TH DNA-binding",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"DNA glycosylase/AP lyase, zinc finger domain, DNA-binding site",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
DNA gyrase inhibitor GyrI,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
DNA helicase,3,3,0.00021060021055952955,0.0002102902004361996,0.0021252570110865546
"DNA helicase DnaB, N-terminal/DNA primase DnaG, C-terminal",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"DNA helicase E1, DNA-binding domain, papillomavirus",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"DNA helicase E1, N-terminal, Papillomavirus",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
DNA helicase activity,3,2,0.00021060021055952955,0.00014019346698083198,0.5870877574917933
"DNA helicase, DnaB-like, C-terminal",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
DNA integration,4,5,0.00028080028072263936,0.00035048366734693483,-0.3198028378041413
DNA ligase,2,1,0.00014040014039641972,7.009673352546436e-05,1.002125256289739
DNA ligase activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"DNA ligase, ATP-dependent, conserved site",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
DNA metabolic process,2,2,0.00014040014039641972,0.00014019346698083198,0.002125257011086235
DNA methylase N-4/N-6,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"DNA methylase, N-6 adenine-specific, conserved site",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
DNA mismatch repair MutH/Type II restriction endonuclease superfamily,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
DNA mismatch repair protein MutH,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
DNA mismatch repair protein MutL/Mlh/PMS,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"DNA mismatch repair protein, S5 domain 2-like",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"DNA mismatch repair, conserved site",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
DNA modification,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
DNA polymerase III complex,3,2,0.00021060021055952955,0.00014019346698083198,0.5870877574917933
"DNA polymerase III delta, N-terminal",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"DNA polymerase III subunit delta', AAA+ ATPase lid domain, gammaproteobacteria",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"DNA polymerase III, clamp loader complex",2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
"DNA polymerase III, clamp loader complex, gamma/delta/delta subunit, C-terminal",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"DNA polymerase III, delta subunit, C-terminal",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
DNA polymerase binding,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
DNA polymerase processivity factor,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
DNA polymerase processivity factor activity,2,1,0.00014040014039641972,7.009673352546436e-05,1.002125256289739
DNA polymerase type-B,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"DNA polymerase, palm domain superfamily",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"DNA primase DNAG, catalytic core, N-terminal",2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
DNA primase DnaG,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"DNA primase DnaG, DnaB-binding domain",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"DNA primase DnaG, bacteria",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
DNA primase activity,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
"DNA primase, DnaB-helicase binding domain",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"DNA primase, DnaG",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"DNA primase, catalytic core, N-terminal domain superfamily",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
DNA recombination,29,17,0.002035802034800385,0.0011916444688113462,0.7726434108532028
DNA repair,53,45,0.0037206037187150205,0.003154353005561639,0.23819261523977175
DNA repair-dependent chromatin remodeling,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
DNA replication,30,21,0.0021060021049634945,0.0014720314026328168,0.5166984298202344
DNA replication initiation,3,2,0.00021060021055952955,0.00014019346698083198,0.5870877574917933
DNA replication origin binding,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
DNA replication proofreading,5,2,0.0003510003508857492,0.00014019346698083198,1.32405335146564
"DNA replication, removal of RNA primer",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"DNA replication, synthesis of primer",2,1,0.00014040014039641972,7.009673352546436e-05,1.002125256289739
DNA replication-dependent chromatin assembly,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
DNA restriction-modification system,7,3,0.0004914004912119688,0.0002102902004361996,1.2245176780727351
DNA strand elongation involved in DNA replication,2,1,0.00014040014039641972,7.009673352546436e-05,1.002125256289739
DNA synthesis involved in DNA repair,3,1,0.00021060021055952955,7.009673352546436e-05,1.5870877567704458
DNA topoisomerase,3,2,0.00021060021055952955,0.00014019346698083198,0.5870877574917933
"DNA topoisomerase 3-like, TOPRIM domain",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
DNA topoisomerase I,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"DNA topoisomerase I, C-terminal",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"DNA topoisomerase I, active site",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"DNA topoisomerase I, catalytic core, eukaryotic-type",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
DNA topoisomerase III,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"DNA topoisomerase VI, subunit A",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
DNA topoisomerase type I,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
DNA topoisomerase type II,2,1,0.00014040014039641972,7.009673352546436e-05,1.002125256289739
"DNA topoisomerase, type IA",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
