,count_A,count_B,ratio_A,ratio_B,log2_fold
"Fumarase/histidase, N-terminal",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Fumarate lyase family,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"Fumarate lyase, N-terminal",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"Fumarate lyase, conserved site",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"Fumarate reductase/succinate dehydrogenase flavoprotein-like, C-terminal",2,1,6.7594285609272684e-06,3.129263624658572e-06,1.1110780833972282
"Fumarate reductase/succinate dehydrogenase flavoprotein-like, C-terminal domain superfamily",1,3,3.3797142821534916e-06,9.387790867717188e-06,-1.4738844156407833
"Fumarate reductase/succinate dehydrogenase, transmembrane subunit",6,3,2.0278285676022377e-05,9.387790867717188e-06,1.1110780838781267
Fumarylacetoacetase,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
"Fumarylacetoacetase, N-terminal",2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
"Fumarylacetoacetase-like, C-terminal",5,0,1.68985713972486e-05,3.1292636215293087e-15,32.330359033280736
"Fumarylacetoacetase-like, C-terminal domain superfamily",5,0,1.68985713972486e-05,3.1292636215293087e-15,32.330359033280736
Fungal cytochrome P450 monooxygenase,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
Fungal extracellular virulence-associated metalloproteinases,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
Fungal lipase-like domain,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Fungicide,15,6,5.069571418498637e-05,1.8775581732305114e-05,1.4330061788616686
Fusion of virus membrane with host cell membrane,5,16,1.68985713972486e-05,5.00682179475982e-05,-1.566993820795691
Fusion of virus membrane with host endosomal membrane,87,122,0.00029403514225669834,0.0003817701618297049,-0.3767157575908248
Fusion of virus membrane with host membrane,81,175,0.0002737568565840557,0.0005476211337707582,-1.000283024819561
FxLYD domain,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
"G protein alpha subunit, helical insertion",0,3,3.379714278773777e-15,9.387790867717188e-06,-31.371237271069738
G protein-coupled acetylcholine receptor activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
G protein-coupled adenosine receptor signaling pathway,10,19,3.379714279111749e-05,5.9456008812186123e-05,-0.8149213343693089
G protein-coupled receptor activity,8,0,2.703771423356993e-05,3.1292636215293087e-15,33.00843093828517
G protein-coupled receptor activity involved in regulation of postsynaptic membrane potential,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
G protein-coupled receptor binding,5,3,1.68985713972486e-05,9.387790867717188e-06,0.8480436780924229
G protein-coupled receptor signaling pathway,44,35,0.0001487074282694259,0.00010952422675665504,0.44122668580247537
"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
"G protein-coupled receptor, rhodopsin-like",3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
G protein-coupled serotonin receptor activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
G-protein activated inward rectifier potassium channel activity,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
G-protein alpha-subunit binding,6,0,2.0278285676022377e-05,3.1292636215293087e-15,32.59339343906644
G-protein beta WD-40 repeat,3,2,1.0139142839701046e-05,6.258527246187881e-06,0.6960405845992829
G-protein beta-subunit binding,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
G-protein beta/gamma-subunit complex binding,0,7,3.379714278773777e-15,2.190484535383442e-05,-32.59362969213139
G-protein coupled receptor,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
G-protein coupled receptor impairing toxin,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
G-quadruplex DNA binding,7,0,2.3657999954796155e-05,3.1292636215293087e-15,32.81578586036854
G-quadruplex RNA binding,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
G-type lectin S-receptor-like kinases and EP1-like glycoproteins,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
G0/G1 host cell cycle checkpoint dysregulation by virus,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
G1 to G0 transition,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
G1/S host cell cycle checkpoint dysregulation by virus,4,1,1.3518857118474823e-05,3.129263624658572e-06,2.1110780830365545
G1/S transition of mitotic cell cycle,11,3,3.7176857069891266e-05,9.387790867717188e-06,1.985547201684973
G2/M transition of mitotic cell cycle,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
G8 domain,0,2,3.379714278773777e-15,6.258527246187881e-06,-30.78627477058903
GABA-ergic synapse,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
GAF domain,11,1,3.7176857069891266e-05,3.129263624658572e-06,3.5705097014443323
GAF-like domain superfamily,20,5,6.759428557885526e-05,1.5646318110775805e-05,2.111078083902172
GAIT complex,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
GAR domain,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
GARP complex,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
"GBBH-like, N-terminal domain superfamily",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
GDP binding,2,8,6.7594285609272684e-06,2.503410897536373e-05,-1.8889219153404135
GDP polyribonucleotidyltransferase,0,5,3.379714278773777e-15,1.5646318110775805e-05,-32.10820286504359
GDP-L-fucose synthase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
GDP-L-fucose synthase activity,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
GDP-L-fucose synthase/GDP-L-colitose synthase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"GDP-Man:Man1GlcNAc2-PP-Dol alpha-1,3-mannosyltransferase activity",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"GDP-Man:Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase",2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
"GDP-Man:Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase",10,1,3.379714279111749e-05,3.129263624658572e-06,3.433006177707513
"GDP-Man:Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase activity",2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
"GDP-Man:Man3GlcNAc2-PP-Dol alpha-1,2-mannosyltransferase activity",3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
GDP-dissociation inhibitor activity,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
GDP-fucose transmembrane transporter activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"GDP-mannose 4,6-dehydratase",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
GDP-mannose 6-dehydrogenase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
GDP-mannose biosynthetic process,5,0,1.68985713972486e-05,3.1292636215293087e-15,32.330359033280736
GDP-mannose metabolic process,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
GDSL esterase/lipase GLIP1-5/GLL25,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
GDSL lipase/esterase,4,1,1.3518857118474823e-05,3.129263624658572e-06,2.1110780830365545
GGDEF domain,14,0,4.7315999906212594e-05,3.1292636215293087e-15,33.81578586026549
GHMP kinase N-terminal domain,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"GHMP kinase, ATP-binding, conserved site",3,1,1.0139142839701046e-05,3.129263624658572e-06,1.6960405838779353
"GHMP kinase, C-terminal domain",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"GHMP kinase, C-terminal domain superfamily",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
GINS complex,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
"GINS complex, subunit Psf1",2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
"GINS, helical bundle-like domain superfamily",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
GIR2-like,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
GIY-YIG endonuclease,8,2,2.703771423356993e-05,6.258527246187881e-06,2.1110780835775653
GIY-YIG endonuclease superfamily,3,1,1.0139142839701046e-05,3.129263624658572e-06,1.6960405838779353
GMP binding,1,4,3.3797142821534916e-06,1.2517054489246496e-05,-1.8889219147994025
GMP biosynthesis,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
GMP biosynthetic process,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
GMP reductase,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
GMP reductase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
GMP reductase complex,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
GMP salvage,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
GMP synthase,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
GMP synthase activity,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
"GMP synthase, C-terminal",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"GMP synthase, glutamine amidotransferase",2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
GMP synthetase ATP pyrophosphatase domain,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
GNAT domain,36,7,0.00012166971403923567,2.190484535383442e-05,2.4736481633372596
GO:0000775,9,4,3.041742851234371e-05,1.2517054489246496e-05,1.281003085360514
GO:0000779,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
GO:0000781,28,16,9.463199980904547e-05,5.00682179475982e-05,0.9184330061375362
GO:0034335,0,4,3.379714278773777e-15,1.2517054489246496e-05,-31.78627477022836
GO:0045735,2,2,6.7594285609272684e-06,6.258527246187881e-06,0.11107808411857584
GO:0099578,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
GO:0120518,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
GO:0140236,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
GO:0140242,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"GPCR, rhodopsin-like, 7TM",3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
GPI anchor biosynthetic process,17,8,5.745514274253392e-05,2.503410897536373e-05,1.1985409252734427
GPI anchor metabolic process,0,2,3.379714278773777e-15,6.258527246187881e-06,-30.78627477058903
GPI ethanolamine phosphate transferase 3,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
GPI mannosyltransferase,19,4,6.421457130008148e-05,1.2517054489246496e-05,2.359005597277419
GPI mannosyltransferase 1,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
GPI-anchor,11,8,3.7176857069891266e-05,2.503410897536373e-05,0.5705097027066903
GPI-anchor transamidase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"GT10-like, C-terminal domain superfamily",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"GTP 3',8'-cyclase activity",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"GTP 3',8-cyclase",8,2,2.703771423356993e-05,6.258527246187881e-06,2.1110780835775653
GTP binding,345,784,0.0011660014261803328,0.002453342679282107,-1.0731792083287595
GTP binding domain,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
GTP biosynthetic process,9,5,3.041742851234371e-05,1.5646318110775805e-05,0.9590749905452863
GTP cyclohydrolase I,2,1,6.7594285609272684e-06,3.129263624658572e-06,1.1110780833972282
GTP cyclohydrolase I activity,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
GTP cyclohydrolase I domain,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"GTP cyclohydrolase I, C-terminal/NADPH-dependent 7-cyano-7-deazaguanine reductase",4,4,1.3518857118474823e-05,1.2517054489246496e-05,0.11107808411857584
"GTP cyclohydrolase I, N-terminal domain",8,5,2.703771423356993e-05,1.5646318110775805e-05,0.7891499891230115
"GTP cyclohydrolase I, conserved site",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
GTP diphosphokinase,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
GTP diphosphokinase activity,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
GTP metabolic process,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
GTP-binding,59,96,0.00019940314245103254,0.00030040930766994287,-0.5912413672313148
"GTP-binding protein LepA, C-terminal",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"GTP-binding protein TrmE, N-terminal",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"GTP-binding protein TrmE/Aminomethyltransferase GcvT, domain 1",3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
"GTP-binding protein, middle domain",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"GTP-binding protein, ribosome biogenesis, YsxC",2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
GTPase HflX,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"GTPase HflX, N-terminal",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"GTPase HflX, N-terminal domain superfamily",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
GTPase activating protein binding,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
GTPase activation,3,3,1.0139142839701046e-05,9.387790867717188e-06,0.11107808411857584
GTPase activator activity,4,6,1.3518857118474823e-05,1.8775581732305114e-05,-0.47388441648235585
GTPase activity,26,21,8.787257125149792e-05,6.571453605524474e-05,0.4192003794676963
GTPase binding,64,83,0.00021630171384490147,0.00025972888059006184,-0.2639613472231884
GTPase complex,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
GTPase inhibitor activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
GTPase regulator activity,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
GWxTD domain,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"Gag polyprotein, N-terminal domain",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Gal/GlcNAc/GalNAc Sulfotransferase,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
Galactitol metabolism,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Galactose metabolism,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
Galactose mutarotase-like,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Galactose mutarotase-like domain superfamily,3,1,1.0139142839701046e-05,3.129263624658572e-06,1.6960405838779353
"Galactose oxidase, central domain superfamily",2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
"Galactose oxidase-like, Early set domain",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"Galactose oxidase/kelch, beta-propeller",7,0,2.3657999954796155e-05,3.1292636215293087e-15,32.81578586036854
Galactose-binding-like domain superfamily,53,121,0.0001791248567783899,0.00037864089820817555,-1.079864698577522
Gamma tubulin,0,8,3.379714278773777e-15,2.503410897536373e-05,-32.786274770048024
"Gamma tubulin complex component protein, N-terminal",1,5,3.3797142821534916e-06,1.5646318110775805e-05,-2.21085000961463
Gamma-adaptin ear,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
"Gamma-butyrobetaine hydroxylase-like, N-terminal",3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
Gamma-carboxyglutamic acid,46,48,0.00015546685682697346,0.00015020465383653605,0.04967753945573951
Gamma-carboxyglutamic acid-rich,20,32,6.759428557885526e-05,0.00010013643589206712,-0.5669938209670111
Gamma-crystallin-like,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Gamma-glutamyl cyclotransferase-like,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Gamma-glutamyl cyclotransferase-like superfamily,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
Gamma-glutamylaminecyclotransferase,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
Gamma-glutamyltranspeptidase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Gamma-tubulin complex component protein,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
GapR-like,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Gas vesicle,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Gastrulation,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
GatZ/KbaZ carbohydrate metabolism,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Gcp-like domain,6,0,2.0278285676022377e-05,3.1292636215293087e-15,32.59339343906644
Gelsolin-like domain,0,2,3.379714278773777e-15,6.258527246187881e-06,-30.78627477058903
Gelsolin-like domain superfamily,0,7,3.379714278773777e-15,2.190484535383442e-05,-32.59362969213139
Gemini of coiled bodies,0,2,3.379714278773777e-15,6.258527246187881e-06,-30.78627477058903
General secretion pathway protein K,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
"General secretion pathway, GspH",4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
General stress protein 17M-like domain,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
GerMN domain,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Germin,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Germination,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
Gfo/Idh/MocA Oxidoreductases,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Gfo/Idh/MocA family oxidoreductases,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
Gfo/Idh/MocA family oxidoreductases and glycosidases,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
"Gfo/Idh/MocA-like oxidoreductase, C-terminal",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"Gfo/Idh/MocA-like oxidoreductase, N-terminal",8,0,2.703771423356993e-05,3.1292636215293087e-15,33.00843093828517
Gibberellin signaling pathway,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"Gingipain, N-terminal",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
GlcG-related carbohydrate metabolism protein,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"GlmU, C-terminal LbH domain",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Global Transcriptional Regulators in Environmental Response,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
Globin,0,2,3.379714278773777e-15,6.258527246187881e-06,-30.78627477058903
Globin-like superfamily,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
Globin/Protoglobin,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
"Globular protein, non-globular alpha/beta subunit",0,2,3.379714278773777e-15,6.258527246187881e-06,-30.78627477058903
Gloeobacter/Verrucomicrobia repeat,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"Glu-tRNAGln amidotransferase superfamily, subunit C",2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
Glucagon/GIP/secretin/VIP,3,1,1.0139142839701046e-05,3.129263624658572e-06,1.6960405838779353
"Glucodextranase-like, C-terminal",0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
Gluconate utilization,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Gluconeogenesis,12,82,4.055657134866504e-05,0.00025659961696853257,-2.6615114196757212
Glucosamine/galactosamine-6-phosphate isomerase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Glucose metabolism,4,1,1.3518857118474823e-05,3.129263624658572e-06,2.1110780830365545
Glucose-6-phosphate dehydrogenase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"Glucose-6-phosphate dehydrogenase, NAD-binding",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"Glucose-6-phosphate dehydrogenase, active site",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Glucose-6-phosphate isomerase/Oxalate decarboxylase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Glucose-methanol-choline oxidoreductase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"Glucose-methanol-choline oxidoreductase, C-terminal",2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
"Glucose-methanol-choline oxidoreductase, N-terminal",3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
Glucose/Sorbosone dehydrogenase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Glutamate biosynthesis,0,11,3.379714278773777e-15,3.442189983995166e-05,-33.24570638863614
"Glutamate synthase, alpha subunit, C-terminal",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"Glutamate synthase, alpha subunit, C-terminal domain superfamily",2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
"Glutamate synthase, central-N",0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
"Glutamate--cysteine ligase, GCS2",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"Glutamate-tRNA ligase, bacterial/mitochondrial",2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
"Glutamate-tRNA synthetase, class I, anticodon-binding domain, subdomain 1",0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
Glutamate/acetylglutamate kinase,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
Glutamine amidotransferase,17,7,5.745514274253392e-05,2.190484535383442e-05,1.3911860031900762
Glutamine amidotransferase domain containing protein ChyE-like,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Glutamine amidotransferase type 2 domain,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
"Glutamine synthetase, N-terminal conserved site",0,2,3.379714278773777e-15,6.258527246187881e-06,-30.78627477058903
"Glutamine synthetase/guanido kinase, catalytic domain",3,5,1.0139142839701046e-05,1.5646318110775805e-05,-0.6258875098552708
Glutamine-dependent NAD,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Glutamine/Glutamate--tRNA Ligase,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
Glutamyl-Q tRNA,6,0,2.0278285676022377e-05,3.1292636215293087e-15,32.59339343906644
Glutamyl-tRNA reductase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"Glutamyl-tRNA reductase, N-terminal",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"Glutamyl-tRNA reductase, N-terminal domain superfamily",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"Glutamyl-tRNA reductase, conserved site",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Glutamyl-tRNA synthetase,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
Glutamyl/glutaminyl-tRNA synthetase,5,0,1.68985713972486e-05,3.1292636215293087e-15,32.330359033280736
"Glutamyl/glutaminyl-tRNA synthetase, class Ib, anti-codon binding domain",2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
"Glutamyl/glutaminyl-tRNA synthetase, class Ib, catalytic domain",5,0,1.68985713972486e-05,3.1292636215293087e-15,32.330359033280736
Glutaredoxin,5,1,1.68985713972486e-05,3.129263624658572e-06,2.433006177851782
Glutaredoxin active site,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
Glutaredoxin subgroup,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
"Glutaredoxin, GrxC",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Glutaredoxin-like Electron Transport,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
Glutathione S-transferase Kappa/NadH,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Glutathione S-transferase superfamily,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"Glutathione S-transferase, C-terminal",3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
"Glutathione S-transferase, C-terminal domain superfamily",3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
"Glutathione S-transferase, C-terminal-like",3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
"Glutathione S-transferase, N-terminal",4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
Glutathione biosynthesis,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Glutathione peroxidase,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
Glutathione reductase/thioredoxin reductase-like,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
"Glutathione synthase, substrate-binding domain",0,2,3.379714278773777e-15,6.258527246187881e-06,-30.78627477058903
"Glutathione synthetase, prokaryotic",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Glutathione transferase family,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
Glutathionylation,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Glutathionylspermidine Synthetase/Amidase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"Glyceraldehyde 3-phosphate dehydrogenase, NAD",1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
"Glyceraldehyde 3-phosphate dehydrogenase, active site",1,5,3.3797142821534916e-06,1.5646318110775805e-05,-2.21085000961463
"Glyceraldehyde 3-phosphate dehydrogenase, catalytic domain",2,3,6.7594285609272684e-06,9.387790867717188e-06,-0.47388441636213113
Glyceraldehyde/Erythrose phosphate dehydrogenase family,2,1,6.7594285609272684e-06,3.129263624658572e-06,1.1110780833972282
"Glycerate kinase, N-terminal domain superfamily",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"Glycerate kinase-like, C-terminal domain superfamily",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"Glycerate/sugar phosphate transporter, conserved site",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
Glycerol metabolism,13,1,4.3936285627438816e-05,3.129263624658572e-06,3.8115178009279496
Glycerol-3-phosphate O-acyltransferase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"Glycerol-3-phosphate acyltransferase, PlsY",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"Glycerol-3-phosphate dehydrogenase, NAD-dependent, C-terminal",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
